10:31:22;BNOA;-3.41;-11.03;-1.49
10:31:22;BNOA;-1.99;-9.38;-3.98
10:31:23;BNOA;-4.82;-9.82;-1.39
10:31:23;BNOA;-2.95;-10.44;-1.57
10:31:23;BNOA;-0.8;-12.1;-3.65
10:31:24;BNOA;-2.37;-10.3;-1.83
10:31:24;BNOA;-3.81;-9.44;-0.13
10:31:24;BNOA;-1.14;-10.53;-0.86
10:31:24;BNOA;-0.34;-9.65;-1.24
10:31:24;BNOA;-1.05;-10.51;-2.33
10:31:25;BNOA;-1.68;-10.34;-2.56
10:31:25;BNOA;-2.18;-8.9;-1.76
10:31:25;BNOA;-0.93;-12.09;-2.29
10:31:25;BNOA;-1.99;-11.3;-4.27
10:31:26;BNOA;-3.23;-10.71;-1.03
10:31:26;BNOA;-3.64;-14.81;-0.13
10:31:26;BNOA;-2.93;-9.5;-4.19
10:31:26;BNOA;-3.52;-10.17;-1.2
10:31:27;BNOA;-2.39;-10.65;-1.37
10:31:27;BNOA;-0.4;-11.11;-3.1
10:31:27;BNOA;-1.01;-9.77;-3.31
10:31:27;BNOA;-2.5;-11.15;-1.22
10:31:28;BNOA;-2.22;-12.2;-1.55
10:31:28;BNOA;-2.01;-9.98;-1.82
